0.03356124	0.03305756	0.014259446	0.011858989	-0.015465058	-0.026089275	-0.01662165	0.0056887157	0.049252998	-0.036747266	-0.030217184	-0.033105217	0.030917253	0.01169325	0.02491578	-0.039371025	-0.015649438	-0.0013190135	-0.049688376	-0.02535038	0.032047246	0.043382082	0.0036232583	-0.03988997	0.0102317445	-0.04725772	0.040723596	-0.04607836	0.0054506883	-0.012834072	-0.03573358	0.0111726895	-0.007169746	-0.02515155	-0.024261868	-0.04167993	0.032447685	0.0073374286	-0.032038286	-0.049906086	-0.024205102	-0.025385499	-0.0437688	0.0072906613	-0.030065132	-0.008968256	0.033785168	-0.028240621	-0.0041613355	0.0038356557
-0.017254	-0.044959676	-0.030204821	0.043178312	0.021893516	0.002562505	0.0041799876	-0.036140636	0.014545352	0.04177893	-0.008209676	-0.01924136	0.0063987495	-0.0038495725	0.0019872119	0.006387765	0.01891389	0.03668832	0.030088805	0.046538603	-0.02636142	0.016760996	-0.029392265	0.021877088	0.03163837	-0.052698802	-0.00034270855	0.024602117	-0.03639363	-0.031509228	0.048797376	-0.007015125	0.053455986	0.042214874	0.009602766	0.027246034	0.005409318	-0.029659802	-0.005262031	0.020759512	0.021541398	-0.040429536	-0.024419783	0.020300146	-0.04287123	0.037881944	0.033771813	0.04481029	0.030268993	-0.005860954
-0.036494628	-0.022450028	0.023918176	-0.021522392	-0.002417541	-0.028420506	-0.0049122176	0.020787844	-0.0456309	-0.02112948	-0.0006811083	-0.056499302	0.046625234	-0.023968158	-0.0060707377	0.024193937	0.044086017	0.016735317	0.0063092057	0.020528423	-0.025404137	-0.0091428505	0.047658514	-0.04038532	-0.0011134925	-0.035484683	-0.032010518	-0.030722905	0.018913489	0.0065956633	-0.043596197	0.028712515	-0.02529341	-0.016415915	-0.020773279	0.014655457	0.048063185	-0.032026596	-0.05213829	0.011622921	0.051322617	-0.03562964	0.0037332652	0.004876615	-0.029540015	0.00808408	-0.015477978	0.033206433	-0.028962828	-0.039012983
-0.025176145	0.010995839	0.024421677	-0.006148243	0.03580985	0.018076878	0.04202606	0.009991743	-0.0051078275	0.040671345	-0.040508922	0.014368014	0.03467509	-0.018154232	0.010704299	0.004931498	-0.0031930658	-0.00481515	0.0040172567	-0.028618746	-0.05692701	0.029341241	-0.019184595	-0.045365185	0.00526593	0.009378769	0.03100807	-0.00787732	-0.019333925	0.036095213	-0.014900666	0.04033677	-0.04245068	-0.031541098	0.0023047521	0.051709052	-0.018247548	-0.0382144	0.026659764	-0.017818095	-0.0009529675	0.035269562	-0.018691365	0.009773659	-0.043998387	-0.033071756	0.011179356	-0.054677922	0.052861404	-0.017733775
0.0040896763	-0.020456413	0.012174832	0.0021751665	0.0021476345	0.03444977	-0.015633069	0.018124139	-0.004278613	0.007970082	0.009108382	0.048428252	0.032210685	0.0013924867	-0.004607684	-0.03023213	-0.033160534	0.037870333	0.027034502	-0.008142648	-0.014396431	-0.023411237	-0.013193575	-0.021339469	-0.025932254	-0.03033419	0.033024494	-0.038127683	-0.03354722	-0.0027648758	-0.0428404	-0.019275416	0.052097652	0.014849936	0.04129064	-0.019284708	0.021581966	-0.042980324	0.037774786	0.03364814	0.040350143	-0.019888114	-0.04282313	-0.0010921124	0.037708454	-0.022464246	-0.014578788	-0.028266897	0.038926676	0.0029110825
-0.02036966	0.013889106	0.032096803	-0.008637261	0.035423484	-0.047533013	0.00584186	0.01209863	0.039595656	0.0009818258	0.04809401	0.021555904	0.049814023	0.038791467	-0.031546965	-0.006999498	-0.038309477	0.0075490545	-0.024618903	-0.009110479	0.048863087	0.04551123	-0.036763612	-0.017026816	-0.028779538	-0.0054015266	-0.040756572	-0.03246442	0.018247934	0.01769963	-0.03600393	-0.009736256	0.021239331	0.026659986	0.033711772	-0.031069927	-0.01471016	-0.0349645	0.02356087	0.007297351	-0.0261419	0.023149464	-0.005310314	0.018808693	-0.06008196	-0.021688798	0.05300694	-0.007039384	-0.046085313	-0.007788361
0.030572133	-0.05366149	-0.046149965	-0.015392075	-0.0040067085	0.025486493	0.020917755	0.036250703	-0.0115282135	0.030391036	-0.032247886	0.037786055	-0.046684153	0.039313927	-0.043999296	-0.020334488	-0.005613215	0.03179589	-0.039329052	-0.012461647	-0.04669303	-0.03936226	0.020351604	0.019528607	0.04912691	0.03340238	0.018674903	0.014725628	-0.029588193	0.0024717166	0.025131611	0.023004606	-0.042461004	-0.03671708	0.036504187	-0.051960286	-0.04576723	0.03417275	-0.036852688	-0.049157623	0.022505568	0.035126068	-0.029819032	-0.017038528	-0.047486115	-0.030398622	-0.049903356	0.032649823	0.017204829	-0.015334573
-0.022273203	-0.022427084	-0.029153403	-0.030979175	0.048986543	-0.022062385	0.024677005	-0.01916279	-0.03942304	-0.017446386	-0.011541778	0.034013044	-0.04032244	-0.015981145	-0.00532964	-0.0015703044	0.009552514	-0.020281807	0.007417109	-0.011842941	0.0027049608	-0.05330791	-0.014866195	-0.0037899036	0.012962752	0.028112566	0.034515362	-0.019990781	0.03210973	-0.042271174	-0.033283055	-0.015765995	-0.047170278	0.027333818	-0.022058744	0.04391885	-0.008244102	-0.049105775	0.02068806	-0.0062885876	0.023299053	-0.008448853	-0.051079907	0.04253082	-0.04471251	-0.022922466	-0.028816743	-0.008448168	-0.022443287	-0.0012177621
0.0072949207	-0.028047264	0.025625875	-0.0033338615	0.009511541	-0.022400063	-0.019142812	-0.015426196	-0.015911715	0.03197862	0.028739458	-0.025031688	0.019409563	0.005015171	0.05101961	0.026602563	-0.014526599	0.031671032	-0.01340956	0.0069158752	-0.03819535	0.012702349	0.042076256	-0.038803723	0.041847836	-0.010282589	0.030140333	0.025435068	0.030258939	0.00776424	-0.027715443	-0.034741532	0.03782685	0.032255754	0.052039456	-0.024047432	-0.0018913994	-0.014503726	-0.02686004	-0.044405613	-0.022220243	-0.044430964	-0.05546466	-0.037879746	0.023852661	-0.0140044615	-0.02976218	0.024318146	0.038932983	-0.010784554
0.018180106	-0.0041576903	-0.030620798	0.007713179	0.0015511354	-0.0464416	-0.038067292	0.0006806632	-0.0016989342	0.027032228	-0.035616625	0.029584177	-0.008007283	-0.006497339	0.048747357	-0.034064256	0.013761305	-0.046992555	-0.03360158	-0.052714456	0.0072432263	0.017873868	-0.033343494	0.00076760084	0.036853258	0.040059354	-0.04027746	0.032649115	0.011077927	0.025944047	-0.030941905	-0.018617637	-0.04263307	0.035872	0.025517829	-0.036819745	-0.039927494	0.026127806	-0.010343301	-0.03855357	-0.01599618	0.00013708243	0.043780815	0.022314593	0.037903354	-0.028738784	0.042212132	0.053641904	-0.03455958	-0.041713726
